driver_id,name,email,phone,registration_date,vehicle_type,license_plate,city,rating,is_active
DRV001694,Betty Salazar,bsalazar@outlook.com,+1-925-205-1112,2026-01-01,Sedan,9LNV927,Chinatown,4.04,False
DRV001695,Justin Stewart,justin.stewart@outlook.com,+1-831-561-5183,2024-12-09,SUV,3EGH170,San Jose,4.32,True
DRV001696,Billy Carey,billy.carey@yahoo.com,+1-408-406-9671,2025-09-11,Luxury,9ZAU956,Castro,4.25,True
DRV001697,David Ortiz,david.ortiz@yahoo.com,+1-831-398-1746,2025-10-29,SUV,HYE4476,Chinatown,3.85,True
DRV001698,Jessica Fox,jessica15@aol.com,+1-415-753-9760,2026-03-06,Economy,5TFR112,Financial District,3.52,False
DRV001699,Brittany Cooper,bcooper@icloud.com,+1-209-789-8978,2026-02-01,SUV,5IDG314,Castro,4.57,True
DRV001700,Anna Leblanc,anna11@hotmail.com,+1-415-675-4352,2026-02-02,Sedan,7TMZ114,Financial District,4.55,True
DRV001701,Brittany Rollins,brittany.r@hotmail.com,+1-415-544-9986,2026-03-10,SUV,7ASG250,Oakland,4.85,True
DRV001702,Barbara Greene,barbara21@icloud.com,+1-650-540-9529,2026-01-28,Economy,1MVD332,Mission District,4.64,True
DRV001703,Nathan Pittman,npittman@hotmail.com,+1-831-671-6940,2024-12-02,Sedan,YCI9412,Mountain View,3.43,True
DRV001704,Jonathan Shannon,jonathanshannon@gmail.com,+1-650-820-6242,2025-11-04,Sedan,NKN5529,Mission District,4.09,True
DRV001705,Kenneth Reid,kennethreid@yahoo.com,+1-831-231-6907,2026-03-03,Sedan,JQH8524,Haight-Ashbury,4.42,True
DRV001706,Justin Villarreal,justin.villarreal@outlook.com,+1-408-916-1040,2025-08-06,SUV,3VFZ797,Mission District,3.37,True
DRV001707,Sara Patel,sara.p@icloud.com,+1-650-501-3403,2025-09-15,Luxury,VVO7788,Financial District,4.02,True
DRV001708,Jennifer Petersen,jenniferpetersen@yahoo.com,+1-209-942-3366,2026-02-04,Luxury,8DQY127,SOMA,4.64,False
DRV001709,Ryan Mcdowell,ryan.m@gmail.com,+1-415-925-8019,2026-01-17,Economy,5WSQ558,Downtown SF,4.55,True
DRV001710,Julia Ballard,jballard@icloud.com,+1-707-920-5251,2026-03-06,Sedan,8KIF637,Mission District,4.73,False
DRV001711,Marie Walls,marie.walls@outlook.com,+1-408-673-9424,2026-02-25,Sedan,2IPO409,Castro,4.06,True
DRV001712,Marilyn Donaldson,marilyndonaldson@outlook.com,+1-408-717-5318,2026-03-11,Van,LFA3548,Downtown SF,4.5,True
DRV001713,Aaron Wood,aaronwood@icloud.com,+1-831-897-2782,2026-02-14,SUV,1QIC999,San Jose,4.87,True
DRV001714,Michelle Harding,michelle.h@icloud.com,+1-831-871-2610,2025-09-06,Sedan,DVQ9002,Downtown SF,4.77,False
DRV001715,Heather Mcknight,heather.mcknight@gmail.com,+1-209-800-3161,2026-03-18,SUV,3PDO336,Marina,4.66,True
DRV001716,Randy Winters,rwinters@aol.com,+1-925-822-8440,2026-04-21,Van,GIK6372,North Beach,4.47,True
DRV001717,Joyce Carrillo,joycecarrillo@hotmail.com,+1-707-907-8308,2025-12-24,SUV,8LTT960,San Jose,4.69,True
DRV001718,Sharon Sullivan,sharon51@hotmail.com,+1-415-897-6214,2024-11-17,SUV,1JQN732,Financial District,4.65,True
DRV001719,Amy Willis,amy76@aol.com,+1-925-469-1732,2026-04-09,Economy,9NCB165,Pacific Heights,4.44,False
DRV001720,Susan Morton,susan.morton@yahoo.com,+1-408-863-6287,2025-09-07,Sedan,FNL6313,Oakland,4.67,True
DRV001721,Ethan Herring,ethan.herring@aol.com,+1-415-796-8174,2026-01-27,Sedan,LLB3328,Marina,3.64,True
DRV001722,Nicole Donaldson,nicole44@outlook.com,+1-925-469-7750,2024-11-01,Luxury,OHX4799,Palo Alto,4.09,True
DRV001723,Emily Horn,emily.horn@gmail.com,+1-831-423-3207,2026-04-30,Sedan,MTN4412,Palo Alto,4.4,True
DRV001724,Madison Conway,mconway@aol.com,+1-650-815-3413,2025-01-26,Economy,GNZ4414,Berkeley,4.5,True
DRV001725,Arthur Castillo,arthur.c@hotmail.com,+1-925-857-3681,2026-02-06,Sedan,FEC7108,Mission District,4.43,True
DRV001726,Bruce Maxwell,brucemaxwell@icloud.com,+1-831-598-1392,2025-01-27,Luxury,XHU8715,Berkeley,4.41,True
DRV001727,Amanda Bryant,amanda.b@hotmail.com,+1-925-865-2348,2026-01-13,Economy,MTY2882,Haight-Ashbury,4.71,True
DRV001728,James Underwood,jamesunderwood@yahoo.com,+1-510-725-2540,2025-08-20,SUV,9BVH201,Marina,4.22,True
DRV001729,Scott Gill,sgill@outlook.com,+1-415-922-5180,2025-06-28,Van,FML1423,Berkeley,3.0,False
DRV001730,Beverly Ellis,bellis@hotmail.com,+1-408-406-1469,2026-03-09,Economy,LWJ1484,Financial District,4.38,True
DRV001731,Madison Charles,madison.charles@icloud.com,+1-408-625-7178,2026-01-12,Luxury,2PJK545,Mission District,3.49,True
DRV001732,Benjamin Gallagher,benjamin40@yahoo.com,+1-415-337-3097,2025-11-25,SUV,4GPB313,Berkeley,4.56,True
DRV001733,Adam Weeks,aweeks@outlook.com,+1-707-832-1264,2026-04-12,SUV,8PIQ382,Palo Alto,4.15,True
DRV001734,Stephen Moran,stephen.m@yahoo.com,+1-408-451-6741,2025-12-16,Economy,5WXL414,SOMA,4.39,False
DRV001735,Dennis Parker,dennis.p@outlook.com,+1-408-701-3101,2026-02-08,Sedan,2OUJ758,Haight-Ashbury,4.42,False
DRV001736,Gabriel Cain,gabriel.c@yahoo.com,+1-650-697-8187,2025-11-04,Van,5VHB321,Mountain View,4.22,False
DRV001737,Austin Barton,austinbarton@aol.com,+1-707-551-2041,2025-01-06,Luxury,ZVU5441,San Jose,4.37,True
DRV001738,Wayne Pope,wpope@outlook.com,+1-650-384-9739,2026-01-15,SUV,FAM4951,Marina,3.87,True
DRV001739,Patrick Greer,patrick.greer@hotmail.com,+1-209-499-4243,2025-05-09,Sedan,2CSP638,Chinatown,4.47,True
DRV001740,Samantha Delgado,samanthadelgado@aol.com,+1-415-496-1228,2026-04-11,SUV,HLQ7961,Mission District,4.3,True
DRV001741,Susan Velasquez,susan.v@gmail.com,+1-415-302-9780,2026-02-16,Economy,4CFC194,Mission District,4.07,True
DRV001742,Douglas Orr,dorr@yahoo.com,+1-510-215-8960,2025-05-15,Sedan,CLB7641,Oakland,4.53,True
DRV001743,Adam Poole,adam26@outlook.com,+1-415-616-9977,2025-09-09,Sedan,AWV4242,Marina,4.86,False
DRV001744,Vincent Ramos,vincent57@yahoo.com,+1-408-212-7623,2025-11-27,Sedan,3FEN995,Castro,4.81,False
DRV001745,Roy Bryan,roy.bryan@aol.com,+1-707-341-3755,2026-01-02,Luxury,2CUA518,North Beach,2.93,True
DRV001746,Benjamin Richardson,benjamin42@aol.com,+1-650-219-2563,2025-12-09,Sedan,KXF9508,SOMA,3.83,True
DRV001747,Paul Simon,paul.simon@hotmail.com,+1-408-801-3137,2026-02-14,SUV,3BJR197,Oakland,4.72,True
DRV001748,Ashley Roberts,ashley.roberts@yahoo.com,+1-925-747-6025,2025-11-17,Luxury,2FQJ629,Haight-Ashbury,3.51,False
DRV001749,Sandra Berry,sandraberry@aol.com,+1-925-543-7745,2026-04-03,Economy,IFE7549,Pacific Heights,3.91,True
DRV001750,Scott Oneill,soneill@gmail.com,+1-650-470-9388,2025-06-06,SUV,4GTS697,Castro,3.88,True
DRV001751,Bobby Dalton,bdalton@aol.com,+1-408-483-6906,2025-12-24,SUV,8VJV194,Castro,4.25,True
DRV001752,Jerry Melton,jerry57@icloud.com,+1-510-473-8994,2026-01-21,SUV,KEU9370,Downtown SF,4.3,True
DRV001753,Henry Larsen,henry.larsen@hotmail.com,+1-209-578-4590,2025-09-11,Economy,6EWU377,Mountain View,3.7,True
DRV001754,Christina Massey,christinamassey@hotmail.com,+1-408-774-7680,2025-06-24,Sedan,9XTE307,Mountain View,4.9,False
DRV001755,Ashley Bruce,ashley.b@yahoo.com,+1-925-305-6550,2026-01-19,Economy,3QWS528,Marina,4.16,True
DRV001756,Austin Lawrence,austin51@yahoo.com,+1-925-620-9987,2025-08-21,Sedan,7GPK203,Haight-Ashbury,4.36,True
DRV001757,Donna Pittman,dpittman@icloud.com,+1-408-830-9951,2026-04-01,SUV,CCW9193,Mission District,3.64,True
DRV001758,Gloria Rasmussen,grasmussen@gmail.com,+1-415-450-1378,2026-03-10,Luxury,4MJM270,San Jose,3.76,False
DRV001759,Mary Jimenez,mary.j@icloud.com,+1-831-693-1312,2026-04-22,Economy,DTO2930,SOMA,4.13,False
DRV001760,Pamela Wiggins,pamela.w@hotmail.com,+1-209-606-4013,2026-02-27,Luxury,5VTZ748,SOMA,4.7,True
DRV001761,Olivia Pittman,opittman@yahoo.com,+1-408-812-2783,2025-10-20,Sedan,5AKO617,Palo Alto,3.67,True
DRV001762,Alan Romero,aromero@aol.com,+1-831-935-5786,2026-03-29,Sedan,CKZ1419,Haight-Ashbury,4.27,True
DRV001763,Austin Lawrence,austin37@yahoo.com,+1-510-233-2718,2024-08-08,Sedan,CJU1451,Mission District,4.42,True
DRV001764,Kimberly Casey,kimberly.c@hotmail.com,+1-415-979-2332,2026-04-03,SUV,4HHM781,Haight-Ashbury,4.31,False
DRV001765,Willie Armstrong,willie97@icloud.com,+1-510-488-1746,2026-01-23,Luxury,ORC2017,Mission District,4.34,False
DRV001766,Christian Crosby,christian.crosby@gmail.com,+1-925-757-2493,2026-02-03,SUV,1ZPS778,Oakland,4.53,True
DRV001767,Michael Gomez,michaelgomez@gmail.com,+1-650-742-7835,2026-01-18,Economy,YKO1540,Berkeley,4.31,False
DRV001768,Joe Dotson,joedotson@hotmail.com,+1-650-324-4286,2026-04-27,Economy,6HGE161,Marina,4.91,True
DRV001769,Karen Vincent,kvincent@icloud.com,+1-510-697-2633,2025-03-30,SUV,9JCU201,Palo Alto,3.13,True
DRV001770,Daniel Strong,danielstrong@yahoo.com,+1-510-796-6069,2026-02-10,SUV,VZH8601,Oakland,4.7,True
DRV001771,Dorothy Ayers,dorothy.ayers@hotmail.com,+1-510-322-3171,2025-03-02,Sedan,LQI8939,Mountain View,3.69,True
DRV001772,Cynthia Meadows,cmeadows@outlook.com,+1-707-702-7235,2026-03-17,Sedan,7EBO181,Downtown SF,3.84,False
DRV001773,Jacqueline Poole,jacqueline.poole@aol.com,+1-831-325-5690,2026-04-20,Economy,3DHB827,Marina,4.84,True
DRV001774,Christine Matthews,christine.matthews@outlook.com,+1-831-877-4039,2025-08-07,Luxury,7OVI430,SOMA,4.65,True
DRV001775,Jacqueline Abbott,jacqueline.abbott@yahoo.com,+1-707-489-8971,2025-03-10,Sedan,BSP5520,Chinatown,4.71,True
DRV001776,Carolyn Shields,carolyn.s@hotmail.com,+1-408-259-1501,2026-04-02,SUV,6LJR511,Marina,4.9,True
DRV001777,Marie Hurst,mariehurst@yahoo.com,+1-209-853-2415,2025-10-02,SUV,7KTJ475,Downtown SF,4.73,True
DRV001778,John Wilkinson,john.wilkinson@gmail.com,+1-925-869-5496,2026-03-09,Sedan,4AVN531,Palo Alto,4.72,True
DRV001779,David Mclean,david.mclean@gmail.com,+1-415-853-7747,2026-03-23,Economy,1RZU202,North Beach,3.66,True
DRV001780,Andrew Davis,adavis@yahoo.com,+1-408-713-2823,2026-01-13,Economy,3DDD279,Chinatown,4.05,True
DRV001781,Patricia Foley,pfoley@hotmail.com,+1-650-738-4155,2026-02-19,SUV,5AHB869,Chinatown,3.98,True
DRV001782,Bryan Reynolds,bryan39@gmail.com,+1-510-452-6685,2026-03-11,Sedan,VYI6221,San Jose,4.45,False
DRV001783,Donna Holmes,donna.h@icloud.com,+1-650-207-8154,2026-01-29,SUV,6YOB877,North Beach,4.2,True
DRV001784,Linda Medina,linda.medina@gmail.com,+1-415-507-2676,2025-09-29,Sedan,XSI5936,Mission District,3.58,True
DRV001785,Johnny Tran,johnny.tran@aol.com,+1-925-494-8692,2026-03-08,Sedan,UHW3111,Chinatown,4.45,True
DRV001786,Nancy Dickson,nancy.d@icloud.com,+1-408-223-7316,2026-04-06,SUV,6MXQ125,Oakland,3.99,False
DRV001787,Noah Livingston,noah.livingston@aol.com,+1-650-299-4635,2025-09-17,Economy,QXL4924,Palo Alto,4.29,True
DRV001788,Jordan Woodward,jordan11@hotmail.com,+1-707-552-9077,2026-01-19,SUV,PHT9924,San Jose,4.51,True
DRV001789,Theresa Smith,theresa.s@outlook.com,+1-415-906-5883,2026-04-05,Sedan,3NUL486,Mission District,4.39,True
DRV001790,Heather Mathis,hmathis@yahoo.com,+1-408-663-5478,2025-12-21,SUV,1CIL195,Mountain View,4.55,True
DRV001791,Jane Spears,jane18@icloud.com,+1-415-343-6860,2025-10-20,SUV,1NFS730,Financial District,4.66,True
DRV001792,Billy Wiggins,billy47@hotmail.com,+1-209-992-9173,2024-12-22,Sedan,EUV9708,Pacific Heights,3.85,True
DRV001793,Kathleen Wells,kathleenwells@yahoo.com,+1-925-724-1078,2025-02-01,SUV,HLD2812,Berkeley,3.51,True
DRV001794,Amy Wiggins,amy.wiggins@hotmail.com,+1-707-522-8512,2026-03-27,Sedan,1JVO487,Downtown SF,4.23,True
DRV001795,Kevin Espinoza,kevin.espinoza@yahoo.com,+1-408-426-3365,2026-04-19,Luxury,IPJ4641,Palo Alto,4.17,True
DRV001796,Brittany Mercado,brittany.m@outlook.com,+1-408-247-5579,2025-08-18,SUV,3PKX806,Financial District,4.92,True
DRV001797,Joan Shaw,jshaw@hotmail.com,+1-650-814-3274,2025-08-18,Luxury,ACM3897,Mountain View,4.53,True
DRV001798,Alexis Mccoy,alexismccoy@outlook.com,+1-831-818-4439,2026-04-27,SUV,1KZV869,Downtown SF,4.36,False
DRV001799,Ashley Ortega,ashleyortega@icloud.com,+1-415-509-9710,2025-11-05,Economy,VAD7848,Mission District,4.45,True
DRV001800,Richard Gonzales,richardgonzales@aol.com,+1-408-416-7122,2025-05-16,SUV,MMP1033,Downtown SF,4.69,True
DRV001801,Melissa Mccullough,melissa92@outlook.com,+1-510-585-3395,2026-02-26,SUV,6JSH604,Mission District,4.51,True
DRV001802,Jack Richard,jack86@gmail.com,+1-209-793-3336,2025-12-27,Sedan,5UIU322,SOMA,4.6,True
DRV001803,Nancy Gilmore,ngilmore@outlook.com,+1-510-491-6431,2024-07-06,Economy,8TVL901,Berkeley,3.88,True
DRV001804,Emma Burnett,emma.b@aol.com,+1-510-282-8395,2026-01-04,SUV,LKL1957,Castro,4.37,True
DRV001805,Ethan Yates,ethan.yates@yahoo.com,+1-415-789-3623,2025-02-01,Luxury,VQM1900,Haight-Ashbury,4.15,True
DRV001806,Vincent Whitney,vincentwhitney@yahoo.com,+1-408-270-2865,2026-03-14,Sedan,9RLK945,North Beach,3.79,True
DRV001807,Timothy Bryan,timothybryan@yahoo.com,+1-408-900-8967,2026-04-27,SUV,6PBD938,Oakland,3.87,True
DRV001808,Larry Lindsey,larry75@outlook.com,+1-408-709-2372,2026-03-30,Sedan,3PFB864,Marina,4.68,True
DRV001809,Gregory Parks,gregory.p@icloud.com,+1-650-449-2198,2026-01-01,Sedan,5LPQ971,Haight-Ashbury,4.31,True
DRV001810,Rebecca Tran,rebecca.t@aol.com,+1-925-305-9042,2025-06-19,Sedan,FRK2172,Mountain View,4.0,False
DRV001811,Rebecca Sexton,rebecca.sexton@gmail.com,+1-510-997-5502,2026-04-21,Economy,AKJ8011,Haight-Ashbury,4.22,True
DRV001812,Douglas Humphrey,douglas38@gmail.com,+1-650-699-3999,2025-12-23,Luxury,IIZ5078,North Beach,4.36,False
DRV001813,Janet Heath,jheath@icloud.com,+1-209-620-5262,2025-04-17,Sedan,NPE5565,Palo Alto,4.71,True
DRV001814,Pamela Flynn,pamela.flynn@hotmail.com,+1-831-840-3262,2026-02-01,SUV,7PZK492,Chinatown,4.36,False
DRV001815,Mark Henry,mark.henry@outlook.com,+1-650-968-8328,2026-01-07,Sedan,SEY6235,Berkeley,3.99,True
DRV001816,Nathan Blanchard,nathan37@aol.com,+1-925-341-2195,2026-03-03,Sedan,2HWR104,SOMA,3.81,True
DRV001817,Ronald Buchanan,rbuchanan@icloud.com,+1-415-493-6650,2025-10-21,Sedan,SMW7120,Mission District,4.67,True
DRV001818,Justin Rasmussen,jrasmussen@gmail.com,+1-408-435-9678,2026-01-20,Luxury,5LRY247,San Jose,4.38,True
DRV001819,Joan Strickland,joan.strickland@icloud.com,+1-925-524-2049,2025-04-05,Economy,KKS1192,Haight-Ashbury,4.79,True
DRV001820,Rose Pena,rosepena@icloud.com,+1-831-405-1071,2026-03-27,Sedan,3WVA961,Downtown SF,4.72,False
DRV001821,Vincent Gentry,vincent.g@hotmail.com,+1-650-597-5147,2025-12-02,SUV,WFZ4481,Haight-Ashbury,4.92,True
DRV001822,Juan Finley,juan.finley@icloud.com,+1-650-907-9851,2025-12-10,Luxury,MTC4388,Haight-Ashbury,4.01,True
DRV001823,Christine Gamble,christine96@icloud.com,+1-925-645-3180,2026-03-20,SUV,6XHS153,Mission District,4.27,False
DRV001824,Donna Lindsey,donna89@gmail.com,+1-408-583-1817,2026-04-12,Sedan,ZWC6436,Pacific Heights,4.63,True
DRV001825,Cheryl Wilkerson,cheryl.wilkerson@icloud.com,+1-415-421-9583,2026-02-17,Economy,PTT5683,Pacific Heights,4.34,True
DRV001826,Jessica Schwartz,jessica17@yahoo.com,+1-510-556-7646,2026-01-17,Sedan,9IRV295,Chinatown,3.85,True
DRV001827,Anthony Alvarado,anthonyalvarado@outlook.com,+1-925-669-6238,2026-01-20,Sedan,1FQA512,Chinatown,4.6,False
DRV001828,Maria Schwartz,maria.schwartz@outlook.com,+1-209-762-5296,2026-01-24,Sedan,1EMX205,Haight-Ashbury,4.03,False
DRV001829,Gerald Middleton,geraldmiddleton@outlook.com,+1-510-646-2530,2025-12-09,Sedan,9YLU532,Mission District,3.26,True
DRV001830,Lawrence Guerra,lguerra@hotmail.com,+1-408-879-4263,2026-03-19,Sedan,2MBI128,Castro,4.09,False
DRV001831,Janice Carroll,janicecarroll@hotmail.com,+1-707-859-9832,2025-12-08,Sedan,6KLD478,Marina,4.85,True
DRV001832,Kathleen Baldwin,kathleen.b@icloud.com,+1-650-489-3608,2025-04-24,Economy,3CXS443,Chinatown,4.6,True
DRV001833,Wayne Clarke,wayne79@outlook.com,+1-831-761-8944,2026-02-25,Economy,FVU1105,SOMA,3.51,False
DRV001834,Debra Duncan,dduncan@yahoo.com,+1-209-972-7295,2026-04-09,Economy,9VFI753,Castro,4.63,True
DRV001835,Tiffany Cook,tiffany31@yahoo.com,+1-707-507-7987,2026-01-05,Economy,4AOV107,Chinatown,4.1,False
DRV001836,Ethan Ellis,eellis@yahoo.com,+1-650-695-8784,2025-11-19,Van,2DTH426,SOMA,4.48,True
DRV001837,Andrea Melendez,amelendez@yahoo.com,+1-415-998-2007,2025-10-13,SUV,2DBD978,Pacific Heights,3.41,True
DRV001838,Emma Zimmerman,emmazimmerman@aol.com,+1-415-557-8920,2026-04-09,Sedan,RLM7999,Mountain View,3.76,True
DRV001839,Dylan Dudley,ddudley@gmail.com,+1-831-573-8118,2025-11-16,Van,7KLH721,Financial District,3.73,True
DRV001840,Dennis Sexton,dennissexton@hotmail.com,+1-925-216-1286,2026-04-25,Sedan,JEV5612,SOMA,4.46,False
DRV001841,Maria Dickerson,mdickerson@icloud.com,+1-408-911-3986,2026-04-04,Economy,2PTG738,Berkeley,3.34,True
DRV001842,Jennifer Sawyer,jennifer98@outlook.com,+1-408-631-1820,2026-01-31,Sedan,IUP2353,Mountain View,4.87,False
DRV001843,Elizabeth Powell,elizabeth.powell@outlook.com,+1-650-629-1146,2026-02-14,SUV,1DJO313,Oakland,4.11,True
DRV001844,Megan Underwood,munderwood@icloud.com,+1-408-425-6220,2026-02-08,Luxury,9SJX714,SOMA,4.06,True
DRV001845,Lawrence Small,lawrence.s@gmail.com,+1-925-593-4972,2026-01-01,Sedan,SYZ7346,Palo Alto,4.52,True
DRV001846,Kathleen Mendez,kathleenmendez@gmail.com,+1-209-909-3272,2026-04-17,Economy,KJU3326,Pacific Heights,3.78,True
DRV001847,Christine Gibbs,christinegibbs@aol.com,+1-209-885-3105,2025-11-20,Sedan,1VRT773,SOMA,4.01,True
DRV001848,Tyler Pittman,tyler.pittman@hotmail.com,+1-831-217-6236,2025-07-10,Sedan,1OIF246,North Beach,4.8,True
DRV001849,Aaron Morton,aaron.morton@aol.com,+1-408-440-6247,2026-04-05,Economy,VXJ4289,San Jose,3.9,True
DRV001850,Joseph Stewart,joseph.s@gmail.com,+1-408-267-8264,2025-11-09,SUV,SVI9711,Downtown SF,2.93,True
DRV001851,Logan Ortega,logan52@gmail.com,+1-707-756-3944,2026-04-11,Sedan,BTB5300,Berkeley,4.78,True
DRV001852,Joan Hoover,joan.hoover@yahoo.com,+1-831-603-3791,2026-02-16,Sedan,QNV3299,SOMA,3.55,True
DRV001853,Kelly Kent,kelly18@icloud.com,+1-925-998-8518,2026-04-09,Sedan,ZTW6693,Mountain View,4.39,True
DRV001854,Christopher Castillo,christopher14@aol.com,+1-408-890-5006,2026-02-16,Van,7MFL615,Pacific Heights,4.22,False
DRV001855,Matthew Livingston,matthew.livingston@aol.com,+1-925-343-7917,2025-07-17,SUV,MKW1471,San Jose,4.9,True
DRV001856,Julie Knox,jknox@aol.com,+1-510-721-9114,2024-05-10,SUV,3ROY518,Mountain View,4.09,True
DRV001857,Marie Hull,marie95@gmail.com,+1-510-946-7496,2026-04-23,Sedan,UEY3816,Financial District,3.9,True
DRV001858,Adam Woodard,awoodard@icloud.com,+1-415-783-4190,2025-01-07,Economy,7CKV273,SOMA,4.76,True
DRV001859,Logan Dotson,logan.d@icloud.com,+1-415-674-5774,2025-10-12,Sedan,GIN3221,Castro,4.35,True
DRV001860,Jeremy Atkinson,jeremyatkinson@outlook.com,+1-707-817-9126,2026-02-27,Economy,1OEO859,Chinatown,3.53,True
DRV001861,Linda Kim,linda.kim@outlook.com,+1-510-999-7349,2026-01-20,SUV,9POY242,Financial District,4.14,False
DRV001862,Alexander Shaffer,alexander.shaffer@icloud.com,+1-209-282-2870,2025-12-30,SUV,ILB6915,San Jose,4.58,True
DRV001863,Kimberly Mays,kimberly33@hotmail.com,+1-650-735-8327,2026-02-13,SUV,XJM1815,Oakland,4.01,True
DRV001864,Robert Wells,robertwells@gmail.com,+1-510-304-3456,2026-03-27,Economy,1BNV136,North Beach,4.18,True
DRV001865,Lawrence Sanchez,lawrence.s@hotmail.com,+1-650-385-3655,2025-10-05,Sedan,4KFD674,Downtown SF,4.14,True
DRV001866,David Anderson,davidanderson@gmail.com,+1-650-467-3830,2026-01-19,Van,QLG8392,Castro,4.72,True
DRV001867,Louis Bentley,louis.bentley@aol.com,+1-707-706-2507,2025-07-29,Sedan,THY7020,Mountain View,4.3,True
DRV001868,Ethan Strong,ethan.strong@aol.com,+1-831-755-9076,2026-02-14,Sedan,JHY4585,Pacific Heights,4.78,True
DRV001869,Thomas Ballard,tballard@icloud.com,+1-831-562-9423,2025-10-18,Sedan,5NUO976,Marina,4.83,True
DRV001870,Alexander Hendrix,ahendrix@aol.com,+1-650-626-9102,2026-03-31,Economy,7VNG130,Palo Alto,4.3,True
DRV001871,Judith Stafford,judith.s@outlook.com,+1-415-720-5763,2025-12-13,Sedan,7UPF949,Oakland,4.12,True
DRV001872,Gary Schroeder,gary86@icloud.com,+1-415-564-1389,2025-08-05,Sedan,UIB1522,Financial District,4.1,True
DRV001873,Jonathan Fischer,jonathanfischer@aol.com,+1-415-252-8501,2025-06-15,Sedan,3XTT680,Downtown SF,4.6,True
DRV001874,Zachary George,zacharygeorge@icloud.com,+1-707-476-6658,2026-02-06,Sedan,ZAO1468,Mission District,4.18,True
DRV001875,Christine Middleton,christine.middleton@hotmail.com,+1-415-892-3173,2025-12-17,Luxury,QHI4030,Chinatown,4.89,True
DRV001876,Rebecca Allison,rebecca.allison@yahoo.com,+1-209-810-5338,2026-01-11,Sedan,RRV9052,Financial District,3.38,False
DRV001877,Johnny Clarke,johnny.clarke@aol.com,+1-510-314-3330,2025-10-06,Luxury,6OHW510,Castro,4.29,True
DRV001878,Judith Gibbs,judith.g@outlook.com,+1-831-387-6635,2025-11-17,Sedan,1NMN667,Berkeley,3.72,True
DRV001879,Rachel Buchanan,rachel.buchanan@hotmail.com,+1-831-241-2324,2026-01-25,Sedan,ICR5987,Castro,4.31,True
DRV001880,Benjamin Richards,brichards@aol.com,+1-415-983-7846,2026-04-03,Sedan,3OCL353,North Beach,4.68,True
DRV001881,Matthew Kennedy,matthew21@outlook.com,+1-707-633-3732,2024-06-13,SUV,GCT1470,Chinatown,4.72,True
DRV001882,Donald Winters,dwinters@outlook.com,+1-650-214-1970,2026-01-10,SUV,4CVG909,Palo Alto,4.82,True
DRV001883,Joe Moon,joe.moon@outlook.com,+1-209-260-6091,2025-04-04,SUV,6SVO940,SOMA,3.78,False
DRV001884,Randy Beasley,randybeasley@aol.com,+1-510-377-4527,2025-06-13,SUV,4VNO139,Pacific Heights,4.16,True
DRV001885,Lisa Lamb,lisalamb@gmail.com,+1-650-578-4969,2025-12-24,Van,6BRO904,Berkeley,3.35,True
DRV001886,Amy Pope,apope@hotmail.com,+1-707-652-7202,2026-04-28,Economy,2CIP866,Pacific Heights,4.33,True
DRV001887,Deborah Hughes,deborahhughes@aol.com,+1-925-454-8141,2026-01-21,Sedan,JXC1624,Oakland,4.62,True
DRV001888,Kenneth Pittman,kpittman@outlook.com,+1-510-894-2756,2026-02-26,Sedan,7DPY578,Financial District,4.35,True
DRV001889,Gregory Ortiz,gregoryortiz@yahoo.com,+1-510-637-3314,2025-09-22,Economy,CBN4745,Palo Alto,4.63,True
DRV001890,Kenneth Perry,kenneth.p@yahoo.com,+1-831-780-2237,2026-03-18,Sedan,LRL8930,Mission District,4.3,True
DRV001891,Carolyn Mcdonald,carolyn.m@aol.com,+1-209-699-1016,2026-03-17,Sedan,5JPQ846,Mission District,3.69,True
DRV001892,Ronald Reyes,ronald42@hotmail.com,+1-415-210-3909,2026-03-15,Economy,7TNO668,Financial District,3.83,True
DRV001893,Jason Park,jason91@gmail.com,+1-650-808-6180,2026-04-17,Van,LKG1778,Pacific Heights,3.44,True
DRV001894,Marie Armstrong,marmstrong@aol.com,+1-209-895-6701,2025-07-09,Sedan,2NSG534,Chinatown,4.74,True
DRV001895,Barbara Richardson,barbara.r@aol.com,+1-650-657-3826,2025-10-15,Van,6CGJ202,Chinatown,4.48,True
DRV001896,Joshua Williams,joshuawilliams@icloud.com,+1-650-570-4867,2026-03-31,SUV,9TRB870,Oakland,3.21,True
DRV001897,Ashley Key,ashleykey@outlook.com,+1-415-443-9805,2025-06-02,SUV,RCY8846,Marina,3.89,True
DRV001898,Denise Wilson,denise.w@icloud.com,+1-925-863-8964,2026-04-30,SUV,3BAD363,Berkeley,3.96,True
DRV001899,Marie Turner,marie.turner@outlook.com,+1-510-644-4955,2026-02-22,Sedan,6WAR645,Palo Alto,3.26,True
